SimTime,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TRST_N,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TCK,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TMS,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TDI,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TDO,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.SERV_RSTI_N
99700.01,1,0,0,0,1,1
99750,1,1,0,0,1,1
99800,1,0,0,0,1,1
99850,1,1,0,0,1,1
99900,1,0,0,0,1,1
99900.01,1,0,0,0,0,1
99950,1,1,0,0,0,1
100000,1,0,0,0,0,1
100050,1,1,0,0,0,1
100100,1,0,0,0,0,1
100150,1,1,0,0,0,1
100200,1,0,0,0,0,1
100250,1,1,0,0,0,1
100300,1,0,0,0,0,1
100350,1,1,0,0,0,1
100400,1,0,0,0,0,1
100450,1,1,0,0,0,1
100500,1,0,0,0,0,1
100550,1,1,0,0,0,1
100600,1,0,0,0,0,1
100650,1,1,0,0,0,1
100700,1,0,0,0,0,1
100750,1,1,0,0,0,1
100800,1,0,0,0,0,1
100850,1,1,0,0,0,1
100900,1,0,0,0,0,1
100950,1,1,0,0,0,1
101000,1,0,0,0,0,1
101050,1,1,0,0,0,1
101100,1,0,0,0,0,1
101150,1,1,0,0,0,1
101200,1,0,0,0,0,1
101250,1,1,0,0,0,1
101300,1,0,0,0,0,1
101350,1,1,0,0,0,1
101400,1,0,0,0,0,1
101450,1,1,0,0,0,1
101500,1,0,0,0,0,1
101550,1,1,0,0,0,1
101600,1,0,0,0,0,1
101650,1,1,0,0,0,1
101700,1,0,0,0,0,1
101750,1,1,0,0,0,1
101800,1,0,0,0,0,1
101850,1,1,0,0,0,1
101900,1,0,0,0,0,1
101950,1,1,0,0,0,1
102000,1,0,0,0,0,1
102050,1,1,0,0,0,1
102100,1,0,0,0,0,1
102150,1,1,0,0,0,1
102200,1,0,0,0,0,1
102250,1,1,0,0,0,1
102300,1,0,0,0,0,1
102350,1,1,0,0,0,1
102400,1,0,0,0,0,1
102450,1,1,0,0,0,1
102500,1,0,0,0,0,1
102550,1,1,0,0,0,1
102600,1,0,0,0,0,1
102650,1,1,0,0,0,1
102700,1,0,0,0,0,1
102750,1,1,0,0,0,1
102800,1,0,0,0,0,1
102850,1,1,0,0,0,1
102900,1,0,0,0,0,1
102950,1,1,0,0,0,1
103000,1,0,0,0,0,1
103050,1,1,0,0,0,1
103100,1,0,0,0,0,1
103150,1,1,0,0,0,1
103200,1,0,0,0,0,1
103250,1,1,0,0,0,1
103300,1,0,0,0,0,1
103350,1,1,0,0,0,1
103400,1,0,0,0,0,1
103450,1,1,0,0,0,1
103500,1,0,0,0,0,1
103550,1,1,0,0,0,1
103600,1,0,0,0,0,1
103650,1,1,0,0,0,1
103700,1,0,0,0,0,1
103750,1,1,0,0,0,1
103800,1,0,0,0,0,1
103850,1,1,0,0,0,1
103900,1,0,0,0,0,1
103950,1,1,0,0,0,1
104000,1,0,0,0,0,1
104050,1,1,0,0,0,1
104100,1,0,0,0,0,1
104150,1,1,0,0,0,1
104200,1,0,0,0,0,1
104250,1,1,0,0,0,1
104300,1,0,0,0,0,1
104350,1,1,0,0,0,1
104400,1,0,0,0,0,1
104450,1,1,0,0,0,1
104500,1,0,0,0,0,1
104550,1,1,0,0,0,1
104600,1,0,0,0,0,1
104650,1,1,0,0,0,1
104700,1,0,0,0,0,1
104750,1,1,0,0,0,1
104800,1,0,0,0,0,1
104850,1,1,0,0,0,1
104900,1,0,0,0,0,1
104950,1,1,0,0,0,1
105000,1,0,0,0,0,1
105050,1,1,0,0,0,1
105100,1,0,0,0,0,1
105150,1,1,0,0,0,1
105200,1,0,0,0,0,1
105250,1,1,0,0,0,1
105300,1,0,0,0,0,1
105350,1,1,0,0,0,1
105400,1,0,0,0,0,1
105450,1,1,0,0,0,1
105500,1,0,0,0,0,1
105550,1,1,0,0,0,1
105600,1,0,0,0,0,1
105650,1,1,0,0,0,1
105700,1,0,0,0,0,1
105750,1,1,0,0,0,1
105800,1,0,0,0,0,1
105850,1,1,0,0,0,1
105900,1,0,0,0,0,1
105950,1,1,0,0,0,1
106000,1,0,0,0,0,1
106050,1,1,0,0,0,1
106100,1,0,0,0,0,1
106150,1,1,0,0,0,1
106200,1,0,0,0,0,1
106250,1,1,0,0,0,1
106300,1,0,0,0,0,1
106350,1,1,0,0,0,1
106400,1,0,0,0,0,1
106450,1,1,0,0,0,1
106500,1,0,0,0,0,1
106550,1,1,0,0,0,1
106600,1,0,0,0,0,1
106650,1,1,0,0,0,1
106700,1,0,0,0,0,1
106750,1,1,0,0,0,1
106800,1,0,0,0,0,1
106850,1,1,0,0,0,1
106900,1,0,0,0,0,1
106950,1,1,0,0,0,1
107000,1,0,0,0,0,1
107050,1,1,0,0,0,1
107100,1,0,0,0,0,1
107150,1,1,0,0,0,1
107200,1,0,0,0,0,1
107250,1,1,0,0,0,1
107300,1,0,0,0,0,1
107350,1,1,0,0,0,1
107400,1,0,0,0,0,1
107450,1,1,0,0,0,1
107500,1,0,0,0,0,1
107550,1,1,0,0,0,1
107600,1,0,0,0,0,1
107650,1,1,0,0,0,1
107700,1,0,0,0,0,1
107750,1,1,0,0,0,1
107800,1,0,0,0,0,1
107850,1,1,0,0,0,1
107900,1,0,0,0,0,1
107950,1,1,0,0,0,1
108000,1,0,0,0,0,1
108050,1,1,0,0,0,1
108100,1,0,0,0,0,1
108150,1,1,0,0,0,1
108200,1,0,0,0,0,1
108250,1,1,0,0,0,1
108300,1,0,0,0,0,1
108350,1,1,0,0,0,1
108400,1,0,0,0,0,1
108450,1,1,0,0,0,1
108500,1,0,0,0,0,1
108550,1,1,0,0,0,1
108600,1,0,0,0,0,1
108650,1,1,0,0,0,1
108700,1,0,0,0,0,1
108750,1,1,0,0,0,1
108800,1,0,0,0,0,1
108850,1,1,0,0,0,1
108900,1,0,0,0,0,1
108950,1,1,0,0,0,1
109000,1,0,0,0,0,1
109050,1,1,0,0,0,1
109100,1,0,0,0,0,1
109150,1,1,0,0,0,1
109200,1,0,0,0,0,1
109250,1,1,0,0,0,1
109300,1,0,0,0,0,1
109350,1,1,0,0,0,1
109400,1,0,0,0,0,1
109450,1,1,0,0,0,1
109500,1,0,0,0,0,1
109550,1,1,0,0,0,1
109600,1,0,0,0,0,1
109650,1,1,0,0,0,1
109700,1,0,0,0,0,1
109750,1,1,0,0,0,1
109800,1,0,0,0,0,1
109850,1,1,0,0,0,1
109900,1,0,0,0,0,1
109950,1,1,0,0,0,1
110000,1,0,0,0,0,1
110050,1,1,0,0,0,1
110100,1,0,0,0,0,1
110150,1,1,0,0,0,1
110200,1,0,0,0,0,1
110250,1,1,0,0,0,1
110300,1,0,0,0,0,1
110350,1,1,0,0,0,1
110400,1,0,0,0,0,1
110450,1,1,0,0,0,1
110500,1,0,0,0,0,1
110550,1,1,0,0,0,1
110600,1,0,0,0,0,1
110650,1,1,0,0,0,1
110700,1,0,0,0,0,1
110750,1,1,0,0,0,1
110800,1,0,0,0,0,1
110850,1,1,0,0,0,1
110900,1,0,0,0,0,1
110950,1,1,0,0,0,1
111000,1,0,0,0,0,1
111050,1,1,0,0,0,1
111100,1,0,0,0,0,1
111150,1,1,0,0,0,1
111200,1,0,0,0,0,1
111250,1,1,0,0,0,1
111300,1,0,0,0,0,1
111350,1,1,0,0,0,1
111400,1,0,0,0,0,1
111450,1,1,0,0,0,1
111500,1,0,0,0,0,1
111550,1,1,0,0,0,1
111600,1,0,0,0,0,1
111650,1,1,0,0,0,1
111700,1,0,0,0,0,1
111750,1,1,0,0,0,1
111800,1,0,0,0,0,1
111850,1,1,0,0,0,1
111900,1,0,0,0,0,1
111950,1,1,0,0,0,1
112000,1,0,0,0,0,1
112050,1,1,0,0,0,1
112100,1,0,0,0,0,1
112150,1,1,0,0,0,1
112200,1,0,0,0,0,1
112250,1,1,0,0,0,1
112300,1,0,0,0,0,1
112350,1,1,0,0,0,1
112400,1,0,0,0,0,1
113600,1,0,1,0,0,1
113650,1,1,1,0,0,1
113700,1,0,1,0,0,1
113700.01,1,0,1,0,z,1
113750,1,1,1,0,z,1
113800,1,0,1,0,z,1
113850,1,1,1,0,z,1
113900,1,0,1,0,z,1
113950,1,1,1,0,z,1
114000,1,0,0,0,z,1
114050,1,1,0,0,z,1
114100,1,0,0,0,z,1
114150,1,1,0,0,z,1
114200,1,0,0,0,z,1
114200.01,1,0,0,0,1,1
114250,1,1,0,0,1,1
114300,1,0,0,1,1,1
114300.01,1,0,0,1,0,1
114350,1,1,0,1,0,1
114400,1,0,0,0,0,1
114450,1,1,0,0,0,1
114500,1,0,0,1,0,1
114550,1,1,0,1,0,1
114600,1,0,0,0,0,1
114650,1,1,0,0,0,1
114700,1,0,0,0,0,1
114750,1,1,0,0,0,1
114800,1,0,0,0,0,1
114850,1,1,0,0,0,1
114900,1,0,0,0,0,1
114950,1,1,0,0,0,1
115000,1,0,0,0,0,1
115050,1,1,0,0,0,1
115100,1,0,0,0,0,1
115150,1,1,0,0,0,1
115200,1,0,0,0,0,1
115250,1,1,0,0,0,1
115300,1,0,0,0,0,1
115350,1,1,0,0,0,1
115400,1,0,0,0,0,1
115450,1,1,0,0,0,1
115500,1,0,0,0,0,1
115550,1,1,0,0,0,1
115600,1,0,0,0,0,1
115650,1,1,0,0,0,1
115700,1,0,1,0,0,1
115750,1,1,1,0,0,1
115800,1,0,1,0,0,1
115800.01,1,0,1,0,z,1
115850,1,1,1,0,z,1
115900,1,0,1,0,z,1
115950,1,1,1,0,z,1
116000,1,0,0,0,z,1
116050,1,1,0,0,z,1
116100,1,0,0,0,z,1
116150,1,1,0,0,z,1
116200,1,0,0,1,z,1
116200.01,1,0,0,1,1,1
116250,1,1,0,1,1,1
116300,1,0,0,0,1,1
116300.01,1,0,0,0,0,1
116350,1,1,0,0,0,1
116400,1,0,0,0,0,1
116450,1,1,0,0,0,1
116500,1,0,0,0,0,1
116550,1,1,0,0,0,1
116600,1,0,0,0,0,1
116650,1,1,0,0,0,1
116700,1,0,0,0,0,1
116750,1,1,0,0,0,1
116800,1,0,0,0,0,1
116850,1,1,0,0,0,1
116900,1,0,0,0,0,1
116950,1,1,0,0,0,1
117000,1,0,0,0,0,1
117050,1,1,0,0,0,1
117100,1,0,0,0,0,1
117150,1,1,0,0,0,1
117200,1,0,0,0,0,1
117250,1,1,0,0,0,1
117300,1,0,0,0,0,1
117350,1,1,0,0,0,1
117400,1,0,0,0,0,1
117450,1,1,0,0,0,1
117500,1,0,0,0,0,1
117550,1,1,0,0,0,1
117600,1,0,0,0,0,1
117650,1,1,0,0,0,1
117700,1,0,1,0,0,1
117750,1,1,1,0,0,1
117800,1,0,1,0,0,1
117800.01,1,0,1,0,z,1
117850,1,1,1,0,z,1
117900,1,0,1,0,z,1
117950,1,1,1,0,z,1
118000,1,0,1,0,z,1
118050,1,1,1,0,z,1
118100,1,0,0,0,z,1
118150,1,1,0,0,z,1
118200,1,0,0,0,z,1
118250,1,1,0,0,z,1
118300,1,0,0,0,z,1
118300.01,1,0,0,0,1,1
118350,1,1,0,0,1,1
118400,1,0,0,0,1,1
118400.01,1,0,0,0,0,1
118450,1,1,0,0,0,1
118500,1,0,0,0,0,1
118550,1,1,0,0,0,1
118600,1,0,0,1,0,1
118650,1,1,0,1,0,1
118700,1,0,0,0,0,1
118750,1,1,0,0,0,1
118800,1,0,0,0,0,1
118850,1,1,0,0,0,1
118900,1,0,0,0,0,1
118950,1,1,0,0,0,1
119000,1,0,0,0,0,1
119050,1,1,0,0,0,1
119100,1,0,0,0,0,1
119150,1,1,0,0,0,1
119200,1,0,0,0,0,1
119250,1,1,0,0,0,1
119300,1,0,0,0,0,1
119350,1,1,0,0,0,1
119400,1,0,0,0,0,1
119450,1,1,0,0,0,1
119500,1,0,0,0,0,1
119550,1,1,0,0,0,1
119600,1,0,0,0,0,1
119650,1,1,0,0,0,1
119700,1,0,0,0,0,1
119750,1,1,0,0,0,1
119800,1,0,1,0,0,1
119850,1,1,1,0,0,1
119900,1,0,1,0,0,1
119900.01,1,0,1,0,z,1
119950,1,1,1,0,z,1
120000,1,0,1,0,z,1
120050,1,1,1,0,z,1
120100,1,0,0,0,z,1
120150,1,1,0,0,z,1
120200,1,0,0,0,z,1
120250,1,1,0,0,z,1
120300,1,0,0,1,z,1
120300.01,1,0,0,1,1,1
120350,1,1,0,1,1,1
120400,1,0,0,0,1,1
120400.01,1,0,0,0,0,1
120450,1,1,0,0,0,1
120500,1,0,0,1,0,1
120500.01,1,0,0,1,1,1
120550,1,1,0,1,1,1
120600,1,0,0,1,1,1
120650,1,1,0,1,1,1
120700,1,0,0,0,1,1
120750,1,1,0,0,1,1
120800,1,0,0,1,1,1
120800.01,1,0,0,1,0,1
120850,1,1,0,1,0,1
120900,1,0,0,0,0,1
120950,1,1,0,0,0,1
121000,1,0,0,0,0,1
121050,1,1,0,0,0,1
121100,1,0,0,0,0,1
121150,1,1,0,0,0,1
121200,1,0,0,0,0,1
121200.01,1,0,0,0,1,1
121250,1,1,0,0,1,1
121300,1,0,0,0,1,1
121300.01,1,0,0,0,0,1
121350,1,1,0,0,0,1
121400,1,0,0,0,0,1
121450,1,1,0,0,0,1
121500,1,0,0,0,0,1
121550,1,1,0,0,0,1
121600,1,0,0,0,0,1
121650,1,1,0,0,0,1
121700,1,0,0,0,0,1
121750,1,1,0,0,0,1
121800,1,0,0,0,0,1
121850,1,1,0,0,0,1
121900,1,0,0,0,0,1
121950,1,1,0,0,0,1
122000,1,0,0,0,0,1
122050,1,1,0,0,0,1
122100,1,0,0,0,0,1
122150,1,1,0,0,0,1
122200,1,0,0,0,0,1
122250,1,1,0,0,0,1
122300,1,0,0,0,0,1
122350,1,1,0,0,0,1
122400,1,0,0,0,0,1
122450,1,1,0,0,0,1
122500,1,0,0,0,0,1
122550,1,1,0,0,0,1
122600,1,0,0,0,0,1
122650,1,1,0,0,0,1
122700,1,0,0,0,0,1
122750,1,1,0,0,0,1
122800,1,0,0,0,0,1
122850,1,1,0,0,0,1
122900,1,0,0,0,0,1
122950,1,1,0,0,0,1
123000,1,0,0,0,0,1
123050,1,1,0,0,0,1
123100,1,0,0,0,0,1
123150,1,1,0,0,0,1
123200,1,0,0,0,0,1
123250,1,1,0,0,0,1
123300,1,0,0,0,0,1
123350,1,1,0,0,0,1
123400,1,0,0,0,0,1
123450,1,1,0,0,0,1
123500,1,0,0,0,0,1
123550,1,1,0,0,0,1
123600,1,0,0,0,0,1
123650,1,1,0,0,0,1
123700,1,0,0,0,0,1
123750,1,1,0,0,0,1
123800,1,0,0,0,0,1
123850,1,1,0,0,0,1
123900,1,0,0,0,0,1
123950,1,1,0,0,0,1
124000,1,0,0,0,0,1
124050,1,1,0,0,0,1
124100,1,0,0,0,0,1
124150,1,1,0,0,0,1
124200,1,0,0,0,0,1
124250,1,1,0,0,0,1
124300,1,0,0,0,0,1
124350,1,1,0,0,0,1
124400,1,0,0,0,0,1
124450,1,1,0,0,0,1
124500,1,0,0,0,0,1
124550,1,1,0,0,0,1
124600,1,0,0,0,0,1
124650,1,1,0,0,0,1
124700,1,0,0,0,0,1
124750,1,1,0,0,0,1
124800,1,0,0,0,0,1
124850,1,1,0,0,0,1
124900,1,0,0,0,0,1
124950,1,1,0,0,0,1
125000,1,0,0,0,0,1
125050,1,1,0,0,0,1
125100,1,0,0,0,0,1
125150,1,1,0,0,0,1
125200,1,0,0,0,0,1
125250,1,1,0,0,0,1
125300,1,0,0,0,0,1
125350,1,1,0,0,0,1
125400,1,0,0,0,0,1
125450,1,1,0,0,0,1
125500,1,0,0,0,0,1
125550,1,1,0,0,0,1
125600,1,0,0,0,0,1
125650,1,1,0,0,0,1
125700,1,0,0,0,0,1
125750,1,1,0,0,0,1
125800,1,0,0,0,0,1
125850,1,1,0,0,0,1
125900,1,0,0,0,0,1
125950,1,1,0,0,0,1
126000,1,0,0,0,0,1
126050,1,1,0,0,0,1
126100,1,0,0,0,0,1
126150,1,1,0,0,0,1
126200,1,0,0,0,0,1
126250,1,1,0,0,0,1
126300,1,0,0,0,0,1
126350,1,1,0,0,0,1
126400,1,0,0,0,0,1
126450,1,1,0,0,0,1
126500,1,0,0,0,0,1
126550,1,1,0,0,0,1
126600,1,0,0,0,0,1
126650,1,1,0,0,0,1
126700,1,0,0,0,0,1
126750,1,1,0,0,0,1
126800,1,0,0,0,0,1
126850,1,1,0,0,0,1
126900,1,0,0,0,0,1
126950,1,1,0,0,0,1
127000,1,0,0,0,0,1
127050,1,1,0,0,0,1
127100,1,0,0,0,0,1
127150,1,1,0,0,0,1
127200,1,0,0,0,0,1
127250,1,1,0,0,0,1
127300,1,0,0,0,0,1
127350,1,1,0,0,0,1
127400,1,0,0,0,0,1
127450,1,1,0,0,0,1
127500,1,0,0,0,0,1
127550,1,1,0,0,0,1
127600,1,0,0,0,0,1
127650,1,1,0,0,0,1
127700,1,0,0,0,0,1
127750,1,1,0,0,0,1
127800,1,0,0,0,0,1
127850,1,1,0,0,0,1
127900,1,0,0,0,0,1
127950,1,1,0,0,0,1
128000,1,0,0,0,0,1
128050,1,1,0,0,0,1
128100,1,0,0,0,0,1
128150,1,1,0,0,0,1
128200,1,0,0,0,0,1
128250,1,1,0,0,0,1
128300,1,0,0,0,0,1
128350,1,1,0,0,0,1
128400,1,0,0,0,0,1
128450,1,1,0,0,0,1
128500,1,0,0,0,0,1
128550,1,1,0,0,0,1
128600,1,0,0,0,0,1
128650,1,1,0,0,0,1
128700,1,0,0,0,0,1
128750,1,1,0,0,0,1
128800,1,0,0,0,0,1
128850,1,1,0,0,0,1
128900,1,0,0,0,0,1
128950,1,1,0,0,0,1
129000,1,0,0,0,0,1
129050,1,1,0,0,0,1
129100,1,0,0,0,0,1
129150,1,1,0,0,0,1
129200,1,0,0,0,0,1
129250,1,1,0,0,0,1
129300,1,0,0,0,0,1
129350,1,1,0,0,0,1
129400,1,0,0,0,0,1
129450,1,1,0,0,0,1
129500,1,0,0,0,0,1
129550,1,1,0,0,0,1
129600,1,0,0,0,0,1
129650,1,1,0,0,0,1
129700,1,0,0,0,0,1
129750,1,1,0,0,0,1
129800,1,0,0,0,0,1
129850,1,1,0,0,0,1
129900,1,0,0,0,0,1
129950,1,1,0,0,0,1
130000,1,0,0,0,0,1
130050,1,1,0,0,0,1
130100,1,0,0,0,0,1
130150,1,1,0,0,0,1
130200,1,0,0,0,0,1
130250,1,1,0,0,0,1
130300,1,0,0,0,0,1
130350,1,1,0,0,0,1
130400,1,0,0,0,0,1
130450,1,1,0,0,0,1
130500,1,0,0,0,0,1
130550,1,1,0,0,0,1
130600,1,0,0,0,0,1
130650,1,1,0,0,0,1
130700,1,0,0,0,0,1
130750,1,1,0,0,0,1
130800,1,0,0,0,0,1
130850,1,1,0,0,0,1
130900,1,0,0,0,0,1
130950,1,1,0,0,0,1
131000,1,0,0,0,0,1
131050,1,1,0,0,0,1
131100,1,0,0,0,0,1
131150,1,1,0,0,0,1
131200,1,0,0,0,0,1
131250,1,1,0,0,0,1
131300,1,0,0,0,0,1
131350,1,1,0,0,0,1
131400,1,0,0,0,0,1
131450,1,1,0,0,0,1
131500,1,0,0,0,0,1
131550,1,1,0,0,0,1
131600,1,0,0,0,0,1
131650,1,1,0,0,0,1
131700,1,0,0,0,0,1
131750,1,1,0,0,0,1
131800,1,0,0,0,0,1
131850,1,1,0,0,0,1
131900,1,0,0,0,0,1
131950,1,1,0,0,0,1
132000,1,0,0,0,0,1
132050,1,1,0,0,0,1
132100,1,0,0,0,0,1
132150,1,1,0,0,0,1
132200,1,0,0,0,0,1
132250,1,1,0,0,0,1
132300,1,0,0,0,0,1
132350,1,1,0,0,0,1
132400,1,0,0,0,0,1
132450,1,1,0,0,0,1
132500,1,0,0,0,0,1
132550,1,1,0,0,0,1
132600,1,0,0,0,0,1
132650,1,1,0,0,0,1
132700,1,0,0,0,0,1
132750,1,1,0,0,0,1
132800,1,0,0,0,0,1
132850,1,1,0,0,0,1
132900,1,0,0,0,0,1
132950,1,1,0,0,0,1
133000,1,0,0,0,0,1
133050,1,1,0,0,0,1
133100,1,0,0,0,0,1
133150,1,1,0,0,0,1
133200,1,0,0,0,0,1
133250,1,1,0,0,0,1
133300,1,0,0,0,0,1
133350,1,1,0,0,0,1
133400,1,0,0,0,0,1
133450,1,1,0,0,0,1
133500,1,0,0,0,0,1
133550,1,1,0,0,0,1
133600,1,0,0,0,0,1
133650,1,1,0,0,0,1
133700,1,0,0,0,0,1
133750,1,1,0,0,0,1
133800,1,0,0,0,0,1
133850,1,1,0,0,0,1
133900,1,0,0,0,0,1
133950,1,1,0,0,0,1
134000,1,0,0,0,0,1
134050,1,1,0,0,0,1
134100,1,0,0,0,0,1
134150,1,1,0,0,0,1
134200,1,0,0,0,0,1
134250,1,1,0,0,0,1
134300,1,0,0,0,0,1
134350,1,1,0,0,0,1
134400,1,0,0,0,0,1
134450,1,1,0,0,0,1
134500,1,0,0,0,0,1
134550,1,1,0,0,0,1
134600,1,0,0,0,0,1
134650,1,1,0,0,0,1
134700,1,0,0,0,0,1
134750,1,1,0,0,0,1
134800,1,0,0,0,0,1
134850,1,1,0,0,0,1
134900,1,0,0,0,0,1
134950,1,1,0,0,0,1
135000,1,0,0,0,0,1
135050,1,1,0,0,0,1
135100,1,0,0,0,0,1
135150,1,1,0,0,0,1
135200,1,0,0,0,0,1
135250,1,1,0,0,0,1
135300,1,0,0,0,0,1
135350,1,1,0,0,0,1
135400,1,0,0,0,0,1
135450,1,1,0,0,0,1
135500,1,0,0,0,0,1
135550,1,1,0,0,0,1
135600,1,0,0,0,0,1
135650,1,1,0,0,0,1
135700,1,0,0,0,0,1
135750,1,1,0,0,0,1
135800,1,0,0,0,0,1
135850,1,1,0,0,0,1
135900,1,0,0,0,0,1
135950,1,1,0,0,0,1
136000,1,0,0,0,0,1
136050,1,1,0,0,0,1
136100,1,0,0,0,0,1
136150,1,1,0,0,0,1
136200,1,0,1,0,0,1
136250,1,1,1,0,0,1
136300,1,0,1,0,0,1
136300.01,1,0,1,0,z,1
136350,1,1,1,0,z,1
136400,1,0,0,0,z,1
136450,1,1,0,0,z,1
136500,1,0,0,0,z,1
136550,1,1,0,0,z,1
136600,1,0,0,0,z,1
196850,1,1,0,0,z,1
196900,1,0,1,0,z,1
196950,1,1,1,0,z,1
197000,1,0,1,0,z,1
197050,1,1,1,0,z,1
197100,1,0,0,0,z,1
197150,1,1,0,0,z,1
197200,1,0,0,0,z,1
197250,1,1,0,0,z,1
197300,1,0,0,0,z,1
197300.01,1,0,0,0,1,1
197350,1,1,0,0,1,1
197400,1,0,0,0,1,1
197400.01,1,0,0,0,0,1
197450,1,1,0,0,0,1
197500,1,0,0,1,0,1
197550,1,1,0,1,0,1
197600,1,0,0,1,0,1
197650,1,1,0,1,0,1
197700,1,0,0,0,0,1
197750,1,1,0,0,0,1
197800,1,0,0,0,0,1
197850,1,1,0,0,0,1
197900,1,0,0,0,0,1
197950,1,1,0,0,0,1
198000,1,0,0,0,0,1
198050,1,1,0,0,0,1
198100,1,0,0,0,0,1
198150,1,1,0,0,0,1
198200,1,0,0,0,0,1
198250,1,1,0,0,0,1
198300,1,0,0,0,0,1
198350,1,1,0,0,0,1
198400,1,0,0,0,0,1
198450,1,1,0,0,0,1
198500,1,0,0,0,0,1
198550,1,1,0,0,0,1
198600,1,0,0,0,0,1
198650,1,1,0,0,0,1
198700,1,0,0,0,0,1
198750,1,1,0,0,0,1
198800,1,0,1,0,0,1
198850,1,1,1,0,0,1
198900,1,0,1,0,0,1
198900.01,1,0,1,0,z,1
198950,1,1,1,0,z,1
199000,1,0,1,0,z,1
199050,1,1,1,0,z,1
199100,1,0,0,0,z,1
199150,1,1,0,0,z,1
199200,1,0,0,0,z,1
199250,1,1,0,0,z,1
199300,1,0,0,0,z,1
199300.01,1,0,0,0,1,1
199350,1,1,0,0,1,1
199400,1,0,0,0,1,1
199450,1,1,0,0,1,1
199500,1,0,0,0,1,1
199500.01,1,0,0,0,0,1
199550,1,1,0,0,0,1
199600,1,0,0,0,0,1
199600.01,1,0,0,0,1,1
199650,1,1,0,0,1,1
199700,1,0,0,0,1,1
199700.01,1,0,0,0,0,1
199750,1,1,0,0,0,1
199800,1,0,0,0,0,1
199850,1,1,0,0,0,1
199900,1,0,0,0,0,1
199950,1,1,0,0,0,1
200000,1,0,0,0,0,1
200050,1,1,0,0,0,1
200100,1,0,0,0,0,1
200150,1,1,0,0,0,1
200200,1,0,0,0,0,1
200250,1,1,0,0,0,1
200300,1,0,0,0,0,1
200350,1,1,0,0,0,1
200400,1,0,0,0,0,1
200450,1,1,0,0,0,1
200500,1,0,0,0,0,1
200550,1,1,0,0,0,1
200600,1,0,0,0,0,1
200650,1,1,0,0,0,1
200700,1,0,0,0,0,1
200750,1,1,0,0,0,1
200800,1,0,0,0,0,1
200850,1,1,0,0,0,1
200900,1,0,0,0,0,1
200950,1,1,0,0,0,1
201000,1,0,0,0,0,1
201050,1,1,0,0,0,1
201100,1,0,0,0,0,1
201150,1,1,0,0,0,1
201200,1,0,0,0,0,1
201250,1,1,0,0,0,1
201300,1,0,0,0,0,1
201350,1,1,0,0,0,1
201400,1,0,0,0,0,1
201450,1,1,0,0,0,1
201500,1,0,0,0,0,1
201550,1,1,0,0,0,1
201600,1,0,0,0,0,1
201650,1,1,0,0,0,1
201700,1,0,0,0,0,1
201750,1,1,0,0,0,1
201800,1,0,0,0,0,1
201850,1,1,0,0,0,1
201900,1,0,0,0,0,1
201950,1,1,0,0,0,1
202000,1,0,0,0,0,1
202050,1,1,0,0,0,1
202100,1,0,0,0,0,1
202150,1,1,0,0,0,1
202200,1,0,0,0,0,1
202250,1,1,0,0,0,1
202300,1,0,0,0,0,1
202350,1,1,0,0,0,1
202400,1,0,0,0,0,1
202450,1,1,0,0,0,1
202500,1,0,0,0,0,1
202550,1,1,0,0,0,1
202600,1,0,0,0,0,1
202650,1,1,0,0,0,1
202700,1,0,0,0,0,1
202750,1,1,0,0,0,1
202800,1,0,0,0,0,1
202850,1,1,0,0,0,1
202900,1,0,0,0,0,1
202950,1,1,0,0,0,1
203000,1,0,0,0,0,1
203050,1,1,0,0,0,1
203100,1,0,0,0,0,1
203150,1,1,0,0,0,1
203200,1,0,0,0,0,1
203250,1,1,0,0,0,1
203300,1,0,0,0,0,1
203350,1,1,0,0,0,1
203400,1,0,0,0,0,1
203450,1,1,0,0,0,1
203500,1,0,0,0,0,1
203550,1,1,0,0,0,1
203600,1,0,0,0,0,1
203650,1,1,0,0,0,1
203700,1,0,0,0,0,1
203750,1,1,0,0,0,1
203800,1,0,0,0,0,1
203850,1,1,0,0,0,1
203900,1,0,0,0,0,1
203950,1,1,0,0,0,1
204000,1,0,0,0,0,1
204050,1,1,0,0,0,1
204100,1,0,0,0,0,1
204150,1,1,0,0,0,1
204200,1,0,0,0,0,1
204250,1,1,0,0,0,1
204300,1,0,0,0,0,1
204350,1,1,0,0,0,1
204400,1,0,0,0,0,1
204450,1,1,0,0,0,1
204500,1,0,0,0,0,1
204550,1,1,0,0,0,1
204600,1,0,0,0,0,1
204650,1,1,0,0,0,1
204700,1,0,0,0,0,1
204750,1,1,0,0,0,1
